strategy,feasible_fixed,fixed_expected_profit,feasible_bayes,bayes_expected_profit,bayes_profit_sd,bayes_profit_q05
0100101001010011,0,-inf,0,-inf,,
0100100101010000,1,-62.833751,1,-121.70971,,
0100100101010001,0,-inf,0,-inf,,
0100100101010010,1,-38.856753,1,-87.492929,,
0100100101010011,0,-inf,0,-inf,,
0100101101010000,1,-35.937394,1,-81.814969,,
0100101101010001,0,-inf,0,-inf,,
0100101101010010,1,-18.358095,1,-56.671305,,
0100101101010011,0,-inf,0,-inf,,
0100100001110000,1,-24.10374,1,-64.682834,,
0100100001110001,0,-inf,0,-inf,,
0100100001110010,1,-12.282371,1,-47.447962,,
0100100001110011,0,-inf,0,-inf,,
0100101001110000,1,-21.176688,1,-59.882877,,
0100101001110001,0,-inf,0,-inf,,
0100101001110010,1,-9.355319,1,-42.648006,,
0100101001110011,0,-inf,0,-inf,,
0100100101110000,1,-24.10374,1,-63.629442,,
0100100101110001,0,-inf,0,-inf,,
0100100101110010,1,-12.282371,1,-46.394571,,
0100100101110011,0,-inf,0,-inf,,
0100101101110000,1,-20.800352,1,-58.361092,,
0100101101110001,0,-inf,0,-inf,,
0100101101110010,1,-8.978984,1,-41.126221,,
0100101101110011,0,-inf,0,-inf,,
0100100001010100,1,-89.048162,1,-161.84433,,
0100100001010101,0,-inf,0,-inf,,
0100100001010110,1,-57.962609,1,-117.391501,,
0100100001010111,0,-inf,0,-inf,,
0100101001010100,1,-59.906699,1,-117.662302,,
0100101001010101,0,-inf,0,-inf,,
0100101001010110,1,-35.929701,1,-83.528279,,
0100101001010111,0,-inf,0,-inf,,
0100100101010100,1,-62.833751,1,-121.70971,,
0100100101010101,0,-inf,0,-inf,,
0100100101010110,1,-38.856753,1,-87.492929,,
0100100101010111,0,-inf,0,-inf,,
0100101101010100,1,-35.937394,1,-81.814969,,
0100101101010101,0,-inf,0,-inf,,
0100101101010110,1,-18.358095,1,-56.671305,,
0100101101010111,0,-inf,0,-inf,,
0100100001110100,0,-inf,0,-inf,,
0100100001110101,0,-inf,0,-inf,,
0100100001110110,0,-inf,0,-inf,,
0100100001110111,0,-inf,0,-inf,,
0100101001110100,0,-inf,0,-inf,,
0100101001110101,0,-inf,0,-inf,,
0100101001110110,0,-inf,0,-inf,,
0100101001110111,0,-inf,0,-inf,,
0100100101110100,0,-inf,0,-inf,,
0100100101110101,0,-inf,0,-inf,,
0100100101110110,0,-inf,0,-inf,,
0100100101110111,0,-inf,0,-inf,,
0100101101110100,1,-17.488602,1,-53.666411,,
0100101101110101,0,-inf,0,-inf,,
0100101101110110,1,-5.667233,1,-36.43154,,
0100101101110111,0,-inf,0,-inf,,
0101100001010000,1,-82.16503,1,-150.144177,,
0101100001010001,0,-inf,0,-inf,,
0101100001010010,1,-51.079476,1,-105.691348,,
0101100001010011,0,-inf,0,-inf,,
0101101001010000,1,-53.71188,1,-107.393788,,
0101101001010001,0,-inf,0,-inf,,
0101101001010010,1,-29.734881,1,-73.259765,,
0101101001010011,0,-inf,0,-inf,,
0101100101010000,1,-56.638932,1,-111.433276,,
0101100101010001,0,-inf,0,-inf,,
0101100101010010,1,-32.661933,1,-77.216495,,
0101100101010011,0,-inf,0,-inf,,
0101101101010000,1,-30.362056,1,-72.796763,,
0101101101010001,0,-inf,0,-inf,,
0101101101010010,1,-12.782758,1,-47.653098,,
0101101101010011,0,-inf,0,-inf,,
0101100001110000,1,-19.085936,1,-56.759986,,
0101100001110001,0,-inf,0,-inf,,
0101100001110010,1,-7.264567,1,-39.525115,,
0101100001110011,0,-inf,0,-inf,,
0101101001110000,1,-16.158884,1,-51.96003,,
0101101001110001,0,-inf,0,-inf,,
0101101001110010,1,-4.337515,1,-34.725159,,
0101101001110011,0,-inf,0,-inf,,
0101100101110000,1,-19.085936,1,-55.706595,,
0101100101110001,0,-inf,0,-inf,,
0101100101110010,1,-7.264567,1,-38.471724,,
0101100101110011,0,-inf,0,-inf,,
0101101101110000,1,-15.782548,1,-50.438245,,
0101101101110001,0,-inf,0,-inf,,
0101101101110010,1,-3.96118,1,-33.203374,,
0101101101110011,0,-inf,0,-inf,,
0101100001010100,1,-82.16503,1,-150.144177,,
0101100001010101,0,-inf,0,-inf,,
0101100001010110,1,-51.079476,1,-105.691348,,
0101100001010111,0,-inf,0,-inf,,
0101101001010100,1,-53.71188,1,-107.393788,,
0101101001010101,0,-inf,0,-inf,,
0101101001010110,1,-29.734881,1,-73.259765,,
0101101001010111,0,-inf,0,-inf,,
0101100101010100,1,-56.638932,1,-111.433276,,
0101100101010101,0,-inf,0,-inf,,
0101100101010110,1,-32.661933,1,-77.216495,,
0101100101010111,0,-inf,0,-inf,,
0101101101010100,1,-30.362056,1,-72.796763,,
0101101101010101,0,-inf,0,-inf,,
0101101101010110,1,-12.782758,1,-47.653098,,
0101101101010111,0,-inf,0,-inf,,
0101100001110100,0,-inf,0,-inf,,
0101100001110101,0,-inf,0,-inf,,
0101100001110110,0,-inf,0,-inf,,
0101100001110111,0,-inf,0,-inf,,
0101101001110100,0,-inf,0,-inf,,
0101101001110101,0,-inf,0,-inf,,
0101101001110110,0,-inf,0,-inf,,
0101101001110111,0,-inf,0,-inf,,
0101100101110100,0,-inf,0,-inf,,
0101100101110101,0,-inf,0,-inf,,
0101100101110110,0,-inf,0,-inf,,
0101100101110111,0,-inf,0,-inf,,
0101101101110100,1,-12.470798,1,-45.743564,,
0101101101110101,0,-inf,0,-inf,,
0101101101110110,1,-0.649429,1,-28.508693,,
0101101101110111,0,-inf,0,-inf,,
0100010001010000,1,-93.509452,1,-167.975691,,
0100010001010001,0,-inf,0,-inf,,
0100010001010010,1,-62.423898,1,-123.522862,,
0100010001010011,0,-inf,0,-inf,,
0100011001010000,1,-63.92186,1,-123.040355,,
0100011001010001,0,-inf,0,-inf,,
0100011001010010,1,-39.944861,1,-88.906332,,
0100011001010011,0,-inf,0,-inf,,
0100010101010000,1,-66.848912,1,-127.104677,,
0100010101010001,0,-inf,0,-inf,,
0100010101010010,1,-42.871914,1,-92.887896,,
0100010101010011,0,-inf,0,-inf,,
0100011101010000,1,-39.551038,1,-86.546832,,
0100011101010001,0,-inf,0,-inf,,
0100011101010010,1,-21.97174,1,-61.403167,,
0100011101010011,0,-inf,0,-inf,,
0100010001110000,1,-27.35602,1,-68.841065,,
0100010001110001,0,-inf,0,-inf,,
0100010001110010,1,-15.534651,1,-51.606194,,
0100010001110011,0,-inf,0,-inf,,
0100011001110000,1,-24.428968,1,-64.041109,,
0100011001110001,0,-inf,0,-inf,,
0100011001110010,1,-12.607599,1,-46.806238,,
0100011001110011,0,-inf,0,-inf,,
0100010101110000,1,-27.35602,1,-67.787674,,
0100010101110001,0,-inf,0,-inf,,
0100010101110010,1,-15.534651,1,-50.552803,,
0100010101110011,0,-inf,0,-inf,,
0100011101110000,1,-24.052632,1,-62.519324,,
0100011101110001,0,-inf,0,-inf,,
0100011101110010,1,-12.231264,1,-45.284453,,
0100011101110011,0,-inf,0,-inf,,
0100010001010100,1,-93.509452,1,-167.975691,,
0100010001010101,0,-inf,0,-inf,,
0100010001010110,1,-62.423898,1,-123.522862,,
0100010001010111,0,-inf,0,-inf,,
0100011001010100,1,-63.92186,1,-123.040355,,
0100011001010101,0,-inf,0,-inf,,
0100011001010110,1,-39.944861,1,-88.906332,,
0100011001010111,0,-inf,0,-inf,,
0100010101010100,1,-66.848912,1,-127.104677,,
0100010101010101,0,-inf,0,-inf,,
0100010101010110,1,-42.871914,1,-92.887896,,
0100010101010111,0,-inf,0,-inf,,
0100011101010100,1,-39.551038,1,-86.546832,,
0100011101010101,0,-inf,0,-inf,,
0100011101010110,1,-21.97174,1,-61.403167,,
0100011101010111,0,-inf,0,-inf,,
0100010001110100,0,-inf,0,-inf,,
0100010001110101,0,-inf,0,-inf,,
0100010001110110,0,-inf,0,-inf,,
0100010001110111,0,-inf,0,-inf,,
0100011001110100,0,-inf,0,-inf,,
0100011001110101,0,-inf,0,-inf,,
0100011001110110,0,-inf,0,-inf,,
0100011001110111,0,-inf,0,-inf,,
0100010101110100,0,-inf,0,-inf,,
0100010101110101,0,-inf,0,-inf,,
0100010101110110,0,-inf,0,-inf,,
0100010101110111,0,-inf,0,-inf,,
0100011101110100,1,-20.740882,1,-57.824643,,
0100011101110101,0,-inf,0,-inf,,
0100011101110110,1,-8.919513,1,-40.589772,,
0100011101110111,0,-inf,0,-inf,,
0101010001010000,1,-86.18019,1,-155.524194,,
0101010001010001,0,-inf,0,-inf,,
0101010001010010,1,-55.094637,1,-111.071365,,
0101010001010011,0,-inf,0,-inf,,
0101011001010000,1,-57.325524,1,-112.113007,,
0101011001010001,0,-inf,0,-inf,,
0101011001010010,1,-33.348526,1,-77.978983,,
0101011001010011,0,-inf,0,-inf,,
0101010101010000,1,-60.252576,1,-116.167504,,
0101010101010001,0,-inf,0,-inf,,
0101010101010010,1,-36.275578,1,-81.950723,,
0101010101010011,0,-inf,0,-inf,,
0101011101010000,1,-33.614336,1,-76.949279,,
0101011101010001,0,-inf,0,-inf,,
0101011101010010,1,-16.035038,1,-51.805614,,
0101011101010011,0,-inf,0,-inf,,
0101010001110000,1,-22.012988,1,-60.409314,,
0101010001110001,0,-inf,0,-inf,,
0101010001110010,1,-10.191619,1,-43.174443,,
0101010001110011,0,-inf,0,-inf,,
0101011001110000,1,-19.085936,1,-55.609358,,
0101011001110001,0,-inf,0,-inf,,
0101011001110010,1,-7.264567,1,-38.374487,,
0101011001110011,0,-inf,0,-inf,,
0101010101110000,1,-22.012988,1,-59.355923,,
0101010101110001,0,-inf,0,-inf,,
0101010101110010,1,-10.191619,1,-42.121052,,
0101010101110011,0,-inf,0,-inf,,
0101011101110000,1,-18.709601,1,-54.087573,,
0101011101110001,0,-inf,0,-inf,,
0101011101110010,1,-6.888232,1,-36.852702,,
0101011101110011,0,-inf,0,-inf,,
0101010001010100,1,-86.18019,1,-155.524194,,
0101010001010101,0,-inf,0,-inf,,
0101010001010110,1,-55.094637,1,-111.071365,,
0101010001010111,0,-inf,0,-inf,,
0101011001010100,1,-57.325524,1,-112.113007,,
0101011001010101,0,-inf,0,-inf,,
0101011001010110,1,-33.348526,1,-77.978983,,
0101011001010111,0,-inf,0,-inf,,
0101010101010100,1,-60.252576,1,-116.167504,,
0101010101010101,0,-inf,0,-inf,,
0101010101010110,1,-36.275578,1,-81.950723,,
0101010101010111,0,-inf,0,-inf,,
0101011101010100,1,-33.614336,1,-76.949279,,
0101011101010101,0,-inf,0,-inf,,
0101011101010110,1,-16.035038,1,-51.805614,,
0101011101010111,0,-inf,0,-inf,,
0101010001110100,0,-inf,0,-inf,,
0101010001110101,0,-inf,0,-inf,,
0101010001110110,0,-inf,0,-inf,,
0101010001110111,0,-inf,0,-inf,,
0101011001110100,0,-inf,0,-inf,,
0101011001110101,0,-inf,0,-inf,,
0101011001110110,0,-inf,0,-inf,,
0101011001110111,0,-inf,0,-inf,,
0101010101110100,0,-inf,0,-inf,,
0101010101110101,0,-inf,0,-inf,,
0101010101110110,0,-inf,0,-inf,,
0101010101110111,0,-inf,0,-inf,,
0101011101110100,1,-15.39785,1,-49.392891,,
0101011101110101,0,-inf,0,-inf,,
0101011101110110,1,-3.576481,1,-32.15802,,
0101011101110111,0,-inf,0,-inf,,
0100110001010000,1,-87.900974,1,-158.366383,,
0100110001010001,0,-inf,0,-inf,,
0100110001010010,1,-56.81542,1,-113.913554,,
0100110001010011,0,-inf,0,-inf,,
0100111001010000,1,-58.874229,1,-114.60741,,
0100111001010001,0,-inf,0,-inf,,
0100111001010010,1,-34.897231,1,-80.473386,,
0100111001010011,0,-inf,0,-inf,,
0100110101010000,1,-61.801281,1,-118.655036,,
0100110101010001,0,-inf,0,-inf,,
0100110101010010,1,-37.824283,1,-84.438255,,
0100110101010011,0,-inf,0,-inf,,
0100111101010000,1,-35.008171,1,-79.131946,,
0100111101010001,0,-inf,0,-inf,,
0100111101010010,1,-17.428872,1,-53.988281,,
0100111101010011,0,-inf,0,-inf,,
0100110001110000,1,-23.267439,1,-62.32481,,
0100110001110001,0,-inf,0,-inf,,
0100110001110010,1,-11.44607,1,-45.089939,,
0100110001110011,0,-inf,0,-inf,,
0100111001110000,1,-20.340387,1,-57.524854,,
0100111001110001,0,-inf,0,-inf,,
0100111001110010,1,-8.519018,1,-40.289983,,
0100111001110011,0,-inf,0,-inf,,
0100110101110000,1,-23.267439,1,-61.271419,,
0100110101110001,0,-inf,0,-inf,,
0100110101110010,1,-11.44607,1,-44.036548,,
0100110101110011,0,-inf,0,-inf,,
0100111101110000,1,-19.964052,1,-56.003069,,
0100111101110001,0,-inf,0,-inf,,
0100111101110010,1,-8.142683,1,-38.768198,,
0100111101110011,0,-inf,0,-inf,,
0100110001010100,1,-87.900974,1,-158.366383,,
0100110001010101,0,-inf,0,-inf,,
0100110001010110,1,-56.81542,1,-113.913554,,
0100110001010111,0,-inf,0,-inf,,
0100111001010100,1,-58.874229,1,-114.60741,,
0100111001010101,0,-inf,0,-inf,,
0100111001010110,1,-34.897231,1,-80.473386,,
0100111001010111,0,-inf,0,-inf,,
0100110101010100,1,-61.801281,1,-118.655036,,
0100110101010101,0,-inf,0,-inf,,
0100110101010110,1,-37.824283,1,-84.438255,,
0100110101010111,0,-inf,0,-inf,,
0100111101010100,1,-35.008171,1,-79.131946,,
0100111101010101,0,-inf,0,-inf,,
0100111101010110,1,-17.428872,1,-53.988281,,
0100111101010111,0,-inf,0,-inf,,
0100110001110100,0,-inf,0,-inf,,
0100110001110101,0,-inf,0,-inf,,
0100110001110110,0,-inf,0,-inf,,
0100110001110111,0,-inf,0,-inf,,
0100111001110100,0,-inf,0,-inf,,
0100111001110101,0,-inf,0,-inf,,
0100111001110110,0,-inf,0,-inf,,
0100111001110111,0,-inf,0,-inf,,
0100110101110100,0,-inf,0,-inf,,
0100110101110101,0,-inf,0,-inf,,
0100110101110110,0,-inf,0,-inf,,
0100110101110111,0,-inf,0,-inf,,
0100111101110100,1,-16.652301,1,-51.308388,,
0100111101110101,0,-inf,0,-inf,,
0100111101110110,1,-4.830932,1,-34.073517,,
0100111101110111,0,-inf,0,-inf,,
0101110001010000,1,-80.788403,1,-146.537076,,
0101110001010001,0,-inf,0,-inf,,
0101110001010010,1,-49.702849,1,-102.084246,,
0101110001010011,0,-inf,0,-inf,,
0101111001010000,1,-52.472916,1,-104.225549,,
0101111001010001,0,-inf,0,-inf,,
0101111001010010,1,-28.495917,1,-70.091526,,
0101111001010011,0,-inf,0,-inf,,
0101110101010000,1,-55.399968,1,-108.264916,,
0101110101010001,0,-inf,0,-inf,,
0101110101010010,1,-31.422969,1,-74.048135,,
0101110101010011,0,-inf,0,-inf,,
0101111101010000,1,-29.246989,1,-70.01397,,
0101111101010001,0,-inf,0,-inf,,
0101111101010010,1,-11.66769,1,-44.870305,,
0101111101010011,0,-inf,0,-inf,,
0101110001110000,1,-18.082375,1,-54.314279,,
0101110001110001,0,-inf,0,-inf,,
0101110001110010,1,-6.261007,1,-37.079408,,
0101110001110011,0,-inf,0,-inf,,
0101111001110000,1,-15.155323,1,-49.514323,,
0101111001110001,0,-inf,0,-inf,,
0101111001110010,1,-3.333954,1,-32.279452,,
0101111001110011,0,-inf,0,-inf,,
0101110101110000,1,-18.082375,1,-53.260888,,
0101110101110001,0,-inf,0,-inf,,
0101110101110010,1,-6.261007,1,-36.026017,,
0101110101110011,0,-inf,0,-inf,,
0101111101110000,1,-14.778988,1,-47.992538,,
0101111101110001,0,-inf,0,-inf,,
0101111101110010,1,-2.957619,1,-30.757667,,
0101111101110011,0,-inf,0,-inf,,
0101110001010100,1,-80.788403,1,-146.537076,,
0101110001010101,0,-inf,0,-inf,,
0101110001010110,1,-49.702849,1,-102.084246,,
0101110001010111,0,-inf,0,-inf,,
0101111001010100,1,-52.472916,1,-104.225549,,
0101111001010101,0,-inf,0,-inf,,
0101111001010110,1,-28.495917,1,-70.091526,,
0101111001010111,0,-inf,0,-inf,,
0101110101010100,1,-55.399968,1,-108.264916,,
0101110101010101,0,-inf,0,-inf,,
0101110101010110,1,-31.422969,1,-74.048135,,
0101110101010111,0,-inf,0,-inf,,
0101111101010100,1,-29.246989,1,-70.01397,,
0101111101010101,0,-inf,0,-inf,,
0101111101010110,1,-11.66769,1,-44.870305,,
0101111101010111,0,-inf,0,-inf,,
0101110001110100,0,-inf,0,-inf,,
0101110001110101,0,-inf,0,-inf,,
0101110001110110,0,-inf,0,-inf,,
0101110001110111,0,-inf,0,-inf,,
0101111001110100,0,-inf,0,-inf,,
0101111001110101,0,-inf,0,-inf,,
0101111001110110,0,-inf,0,-inf,,
0101111001110111,0,-inf,0,-inf,,
0101110101110100,0,-inf,0,-inf,,
0101110101110101,0,-inf,0,-inf,,
0101110101110110,0,-inf,0,-inf,,
0101110101110111,0,-inf,0,-inf,,
0101111101110100,1,-11.467237,1,-43.297857,,
0101111101110101,0,-inf,0,-inf,,
0101111101110110,1,0.354132,1,-26.062986,,
0101111101110111,0,-inf,0,-inf,,
0100000000011000,1,-199.755705,1,-337.052399,,
0100000000011001,0,-inf,0,-inf,,
0100000000011010,1,-131.410097,1,-235.135853,,
0100000000011011,0,-inf,0,-inf,,
0100001000011000,1,-161.516079,1,-274.810215,,
0100001000011001,0,-inf,0,-inf,,
0100001000011010,1,-104.005031,1,-190.231126,,
0100001000011011,0,-inf,0,-inf,,
0100000100011000,1,-165.977368,1,-281.51196,,
0100000100011001,0,-inf,0,-inf,,
0100000100011010,1,-108.466321,1,-196.801174,,
0100000100011011,0,-inf,0,-inf,,
0100001100011000,1,-130.541981,1,-225.026651,,
0100001100011001,0,-inf,0,-inf,,
0100001100011010,1,-82.782038,1,-155.559288,,
0100001100011011,0,-inf,0,-inf,,
0100000000111000,1,-117.508642,1,-205.439996,,
0100000000111001,0,-inf,0,-inf,,
0100000000111010,1,-78.524693,1,-149.261348,,
0100000000111011,0,-inf,0,-inf,,
0100001000111000,1,-113.047352,1,-197.375807,,
0100001000111001,0,-inf,0,-inf,,
0100001000111010,1,-74.063403,1,-141.197159,,
0100001000111011,0,-inf,0,-inf,,
0100000100111000,1,-117.508642,1,-203.666992,,
0100000100111001,0,-inf,0,-inf,,
0100000100111010,1,-78.524693,1,-147.488344,,
0100000100111011,0,-inf,0,-inf,,
0100001100111000,1,-112.473758,1,-194.815972,,
0100001100111001,0,-inf,0,-inf,,
0100001100111010,1,-73.489809,1,-138.637323,,
0100001100111011,0,-inf,0,-inf,,
0100000000011100,1,-199.755705,1,-337.052399,,
0100000000011101,0,-inf,0,-inf,,
0100000000011110,1,-131.410097,1,-235.135853,,
0100000000011111,0,-inf,0,-inf,,
0100001000011100,1,-161.516079,1,-274.810215,,
0100001000011101,0,-inf,0,-inf,,
0100001000011110,1,-104.005031,1,-190.231126,,
0100001000011111,0,-inf,0,-inf,,
0100000100011100,1,-165.977368,1,-281.51196,,
0100000100011101,0,-inf,0,-inf,,
0100000100011110,1,-108.466321,1,-196.801174,,
0100000100011111,0,-inf,0,-inf,,
0100001100011100,1,-130.541981,1,-225.026651,,
0100001100011101,0,-inf,0,-inf,,
0100001100011110,1,-82.782038,1,-155.559288,,
0100001100011111,0,-inf,0,-inf,,
0100000000111100,0,-inf,0,-inf,,
0100000000111101,0,-inf,0,-inf,,
0100000000111110,0,-inf,0,-inf,,
0100000000111111,0,-inf,0,-inf,,
0100001000111100,0,-inf,0,-inf,,
0100001000111101,0,-inf,0,-inf,,
0100001000111110,0,-inf,0,-inf,,
0100001000111111,0,-inf,0,-inf,,
0100000100111100,0,-inf,0,-inf,,
0100000100111101,0,-inf,0,-inf,,
0100000100111110,0,-inf,0,-inf,,
0100000100111111,0,-inf,0,-inf,,
0100001100111100,1,-107.426127,1,-186.927646,,
0100001100111101,0,-inf,0,-inf,,
0100001100111110,1,-68.442178,1,-130.748998,,
0100001100111111,0,-inf,0,-inf,,
0101000000011000,1,-159.604097,1,-271.655454,,
0101000000011001,0,-inf,0,-inf,,
0101000000011010,1,-102.09305,1,-187.099605,,
0101000000011011,0,-inf,0,-inf,,
0101001000011000,1,-124.806037,1,-216.404522,,
0101001000011001,0,-inf,0,-inf,,
0101001000011010,1,-77.046094,1,-147.062118,,
0101001000011011,0,-inf,0,-inf,,
0101000100011000,1,-128.821198,1,-222.298707,,
0101000100011001,0,-inf,0,-inf,,
0101000100011010,1,-81.061255,1,-152.838606,,
0101000100011011,0,-inf,0,-inf,,
0101001100011000,1,-96.585193,1,-172.174436,,
0101001100011001,0,-inf,0,-inf,,
0101001100011010,1,-57.601244,1,-116.090773,,
0101001100011011,0,-inf,0,-inf,,
0101000000111000,1,-84.545446,1,-154.492666,,
0101000000111001,0,-inf,0,-inf,,
0101000000111010,1,-53.459893,1,-110.07222,,
0101000000111011,0,-inf,0,-inf,,
0101001000111000,1,-80.530286,1,-147.417171,,
0101001000111001,0,-inf,0,-inf,,
0101001000111010,1,-49.444732,1,-102.996725,,
0101001000111011,0,-inf,0,-inf,,
0101000100111000,1,-84.545446,1,-152.939629,,
0101000100111001,0,-inf,0,-inf,,
0101000100111010,1,-53.459893,1,-108.519183,,
0101000100111011,0,-inf,0,-inf,,
0101001100111000,1,-80.014051,1,-145.173588,,
0101001100111001,0,-inf,0,-inf,,
0101001100111010,1,-48.928497,1,-100.753143,,
0101001100111011,0,-inf,0,-inf,,
0101000000011100,1,-159.604097,1,-271.655454,,
0101000000011101,0,-inf,0,-inf,,
0101000000011110,1,-102.09305,1,-187.099605,,
0101000000011111,0,-inf,0,-inf,,
0101001000011100,1,-124.806037,1,-216.404522,,
0101001000011101,0,-inf,0,-inf,,
0101001000011110,1,-77.046094,1,-147.062118,,
0101001000011111,0,-inf,0,-inf,,
0101000100011100,1,-128.821198,1,-222.298707,,
0101000100011101,0,-inf,0,-inf,,
0101000100011110,1,-81.061255,1,-152.838606,,
0101000100011111,0,-inf,0,-inf,,
0101001100011100,1,-96.585193,1,-172.174436,,
0101001100011101,0,-inf,0,-inf,,
0101001100011110,1,-57.601244,1,-116.090773,,
0101001100011111,0,-inf,0,-inf,,
0101000000111100,0,-inf,0,-inf,,
0101000000111101,0,-inf,0,-inf,,
0101000000111110,0,-inf,0,-inf,,
0101000000111111,0,-inf,0,-inf,,
0101001000111100,0,-inf,0,-inf,,
0101001000111101,0,-inf,0,-inf,,
0101001000111110,0,-inf,0,-inf,,
0101001000111111,0,-inf,0,-inf,,
0101000100111100,0,-inf,0,-inf,,
0101000100111101,0,-inf,0,-inf,,
0101000100111110,0,-inf,0,-inf,,
0101000100111111,0,-inf,0,-inf,,
0101001100111100,1,-75.471183,1,-138.250589,,
0101001100111101,0,-inf,0,-inf,,
0101001100111110,1,-44.385629,1,-93.830143,,
0101001100111111,0,-inf,0,-inf,,
0100100000011000,1,-161.516079,1,-275.474795,,
0100100000011001,0,-inf,0,-inf,,
0100100000011010,1,-104.005031,1,-190.722082,,
0100100000011011,0,-inf,0,-inf,,
0100101000011000,1,-126.52682,1,-219.767822,,
0100101000011001,0,-inf,0,-inf,,
0100101000011010,1,-78.766878,1,-150.252696,,
0100101000011011,0,-inf,0,-inf,,
0100100100011000,1,-130.541981,1,-225.631661,,
0100100100011001,0,-inf,0,-inf,,
0100100100011010,1,-82.782038,1,-156.010764,,
0100100100011011,0,-inf,0,-inf,,
0100101100011000,1,-98.133898,1,-175.107307,,
0100101100011001,0,-inf,0,-inf,,
0100101100011010,1,-59.149949,1,-118.882961,,
0100101100011011,0,-inf,0,-inf,,
0100100000111000,1,-85.939281,1,-157.117588,,
0100100000111001,0,-inf,0,-inf,,
0100100000111010,1,-54.853727,1,-112.576236,,
0100100000111011,0,-inf,0,-inf,,
0100101000111000,1,-81.92412,1,-150.030841,,
0100101000111001,0,-inf,0,-inf,,
0100101000111010,1,-50.838566,1,-105.489489,,
0100101000111011,0,-inf,0,-inf,,
0100100100111000,1,-85.939281,1,-155.554915,,
0100100100111001,0,-inf,0,-inf,,
0100100100111010,1,-54.853727,1,-111.013563,,
0100100100111011,0,-inf,0,-inf,,
0100101100111000,1,-81.407885,1,-147.776564,,
0100101100111001,0,-inf,0,-inf,,
0100101100111010,1,-50.322331,1,-103.235212,,
0100101100111011,0,-inf,0,-inf,,
0100100000011100,1,-161.516079,1,-275.474795,,
0100100000011101,0,-inf,0,-inf,,
0100100000011110,1,-104.005031,1,-190.722082,,
0100100000011111,0,-inf,0,-inf,,
0100101000011100,1,-126.52682,1,-219.767822,,
0100101000011101,0,-inf,0,-inf,,
0100101000011110,1,-78.766878,1,-150.252696,,
0100101000011111,0,-inf,0,-inf,,
0100100100011100,1,-130.541981,1,-225.631661,,
0100100100011101,0,-inf,0,-inf,,
0100100100011110,1,-82.782038,1,-156.010764,,
0100100100011111,0,-inf,0,-inf,,
0100101100011100,1,-98.133898,1,-175.107307,,
0100101100011101,0,-inf,0,-inf,,
0100101100011110,1,-59.149949,1,-118.882961,,
0100101100011111,0,-inf,0,-inf,,
0100100000111100,0,-inf,0,-inf,,
0100100000111101,0,-inf,0,-inf,,
0100100000111110,0,-inf,0,-inf,,
0100100000111111,0,-inf,0,-inf,,
0100101000111100,0,-inf,0,-inf,,
0100101000111101,0,-inf,0,-inf,,
0100101000111110,0,-inf,0,-inf,,
0100101000111111,0,-inf,0,-inf,,
0100100100111100,0,-inf,0,-inf,,
0100100100111101,0,-inf,0,-inf,,
0100100100111110,0,-inf,0,-inf,,
0100100100111111,0,-inf,0,-inf,,
0100101100111100,1,-76.865017,1,-140.841081,,
0100101100111101,0,-inf,0,-inf,,
