strategy,feasible,expected_cost,expected_profit,num_states,infeasible_reason
1001010010110000,0,inf,-inf,0,Singular matrix
1001010010110001,0,inf,-inf,0,Singular matrix
1001010010110010,0,inf,-inf,0,Singular matrix
1001010010110011,0,inf,-inf,0,Singular matrix
1001010010110100,0,inf,-inf,0,Singular matrix
1001010010110101,0,inf,-inf,0,Singular matrix
1001010010110110,0,inf,-inf,0,Singular matrix
1001010010110111,0,inf,-inf,0,Singular matrix
1001010010111000,0,inf,-inf,0,Singular matrix
1001010010111001,0,inf,-inf,0,Singular matrix
1001010010111010,0,inf,-inf,0,Singular matrix
1001010010111011,0,inf,-inf,0,Singular matrix
1001010010111100,0,inf,-inf,0,Singular matrix
1001010010111101,0,inf,-inf,0,Singular matrix
1001010010111110,0,inf,-inf,0,Singular matrix
1001010010111111,0,inf,-inf,0,Singular matrix
1001010011000000,1,222.885528,-22.885528,34,
1001010011000001,0,inf,-inf,0,Singular matrix
1001010011000010,1,211.06416,-11.06416,34,
1001010011000011,0,inf,-inf,0,Singular matrix
1001010011000100,1,222.885528,-22.885528,34,
1001010011000101,0,inf,-inf,0,Singular matrix
1001010011000110,1,211.06416,-11.06416,34,
1001010011000111,0,inf,-inf,0,Singular matrix
1001010011001000,0,inf,-inf,0,Singular matrix
1001010011001001,0,inf,-inf,0,Singular matrix
1001010011001010,0,inf,-inf,0,Singular matrix
1001010011001011,0,inf,-inf,0,Singular matrix
1001010011001100,0,inf,-inf,0,Singular matrix
1001010011001101,0,inf,-inf,0,Singular matrix
1001010011001110,0,inf,-inf,0,Singular matrix
1001010011001111,0,inf,-inf,0,Singular matrix
1001010011010000,0,inf,-inf,0,Singular matrix
1001010011010001,0,inf,-inf,0,Singular matrix
1001010011010010,0,inf,-inf,0,Singular matrix
1001010011010011,0,inf,-inf,0,Singular matrix
1001010011010100,0,inf,-inf,0,Singular matrix
1001010011010101,0,inf,-inf,0,Singular matrix
1001010011010110,0,inf,-inf,0,Singular matrix
1001010011010111,0,inf,-inf,0,Singular matrix
1001010011011000,0,inf,-inf,0,Singular matrix
1001010011011001,0,inf,-inf,0,Singular matrix
1001010011011010,0,inf,-inf,0,Singular matrix
1001010011011011,0,inf,-inf,0,Singular matrix
1001010011011100,0,inf,-inf,0,Singular matrix
1001010011011101,0,inf,-inf,0,Singular matrix
1001010011011110,0,inf,-inf,0,Singular matrix
1001010011011111,0,inf,-inf,0,Singular matrix
1001010011100000,1,169.305492,30.694508,35,
1001010011100001,1,154.819387,45.180613,35,
1001010011100010,1,171.527714,28.472286,35,
1001010011100011,1,157.04161,42.95839,35,
1001010011100100,0,inf,-inf,0,Singular matrix
1001010011100101,0,inf,-inf,0,Singular matrix
1001010011100110,0,inf,-inf,0,Singular matrix
1001010011100111,0,inf,-inf,0,Singular matrix
1001010011101000,0,inf,-inf,0,Singular matrix
1001010011101001,0,inf,-inf,0,Singular matrix
1001010011101010,0,inf,-inf,0,Singular matrix
1001010011101011,0,inf,-inf,0,Singular matrix
1001010011101100,0,inf,-inf,0,Singular matrix
1001010011101101,0,inf,-inf,0,Singular matrix
1001010011101110,0,inf,-inf,0,Singular matrix
1001010011101111,0,inf,-inf,0,Singular matrix
1001010011110000,0,inf,-inf,0,Singular matrix
1001010011110001,0,inf,-inf,0,Singular matrix
1001010011110010,0,inf,-inf,0,Singular matrix
1001010011110011,0,inf,-inf,0,Singular matrix
1001010011110100,0,inf,-inf,0,Singular matrix
1001010011110101,0,inf,-inf,0,Singular matrix
1001010011110110,0,inf,-inf,0,Singular matrix
1001010011110111,0,inf,-inf,0,Singular matrix
1001010011111000,0,inf,-inf,0,Singular matrix
1001010011111001,0,inf,-inf,0,Singular matrix
1001010011111010,0,inf,-inf,0,Singular matrix
1001010011111011,0,inf,-inf,0,Singular matrix
1001010011111100,0,inf,-inf,0,Singular matrix
1001010011111101,0,inf,-inf,0,Singular matrix
1001010011111110,0,inf,-inf,0,Singular matrix
1001010011111111,0,inf,-inf,0,Singular matrix
1001010100000000,1,298.650133,-98.650133,158,
1001010100000001,0,inf,-inf,0,Singular matrix
1001010100000010,1,259.666184,-59.666184,158,
1001010100000011,0,inf,-inf,0,Singular matrix
1001010100000100,1,298.650133,-98.650133,158,
1001010100000101,0,inf,-inf,0,Singular matrix
1001010100000110,1,259.666184,-59.666184,158,
1001010100000111,0,inf,-inf,0,Singular matrix
1001010100001000,1,298.650133,-98.650133,158,
1001010100001001,0,inf,-inf,0,Singular matrix
1001010100001010,1,259.666184,-59.666184,158,
1001010100001011,0,inf,-inf,0,Singular matrix
1001010100001100,1,298.650133,-98.650133,158,
1001010100001101,0,inf,-inf,0,Singular matrix
1001010100001110,1,259.666184,-59.666184,158,
1001010100001111,0,inf,-inf,0,Singular matrix
1001010100010000,1,298.650133,-98.650133,158,
1001010100010001,0,inf,-inf,0,Singular matrix
1001010100010010,1,259.666184,-59.666184,158,
1001010100010011,0,inf,-inf,0,Singular matrix
1001010100010100,1,298.650133,-98.650133,158,
1001010100010101,0,inf,-inf,0,Singular matrix
1001010100010110,1,259.666184,-59.666184,158,
1001010100010111,0,inf,-inf,0,Singular matrix
1001010100011000,1,298.650133,-98.650133,158,
1001010100011001,0,inf,-inf,0,Singular matrix
1001010100011010,1,259.666184,-59.666184,158,
1001010100011011,0,inf,-inf,0,Singular matrix
1001010100011100,1,298.650133,-98.650133,158,
1001010100011101,0,inf,-inf,0,Singular matrix
1001010100011110,1,259.666184,-59.666184,158,
1001010100011111,0,inf,-inf,0,Singular matrix
1001010100100000,1,257.526856,-57.526856,173,
1001010100100001,0,inf,-inf,0,Singular matrix
1001010100100010,1,233.549858,-33.549858,173,
1001010100100011,0,inf,-inf,0,Singular matrix
1001010100100100,0,inf,-inf,0,Singular matrix
1001010100100101,0,inf,-inf,0,Singular matrix
1001010100100110,0,inf,-inf,0,Singular matrix
1001010100100111,0,inf,-inf,0,Singular matrix
1001010100101000,1,257.526856,-57.526856,173,
1001010100101001,0,inf,-inf,0,Singular matrix
1001010100101010,1,233.549858,-33.549858,173,
1001010100101011,0,inf,-inf,0,Singular matrix
1001010100101100,0,inf,-inf,0,Singular matrix
1001010100101101,0,inf,-inf,0,Singular matrix
1001010100101110,0,inf,-inf,0,Singular matrix
1001010100101111,0,inf,-inf,0,Singular matrix
1001010100110000,1,257.526856,-57.526856,173,
1001010100110001,0,inf,-inf,0,Singular matrix
1001010100110010,1,233.549858,-33.549858,173,
1001010100110011,0,inf,-inf,0,Singular matrix
1001010100110100,0,inf,-inf,0,Singular matrix
1001010100110101,0,inf,-inf,0,Singular matrix
1001010100110110,0,inf,-inf,0,Singular matrix
1001010100110111,0,inf,-inf,0,Singular matrix
1001010100111000,1,257.526856,-57.526856,173,
1001010100111001,0,inf,-inf,0,Singular matrix
1001010100111010,1,233.549858,-33.549858,173,
1001010100111011,0,inf,-inf,0,Singular matrix
1001010100111100,0,inf,-inf,0,Singular matrix
1001010100111101,0,inf,-inf,0,Singular matrix
1001010100111110,0,inf,-inf,0,Singular matrix
1001010100111111,0,inf,-inf,0,Singular matrix
1001010101000000,1,258.998126,-58.998126,93,
1001010101000001,0,inf,-inf,0,Singular matrix
1001010101000010,1,235.021127,-35.021127,93,
1001010101000011,0,inf,-inf,0,Singular matrix
1001010101000100,1,258.998126,-58.998126,93,
1001010101000101,0,inf,-inf,0,Singular matrix
1001010101000110,1,235.021127,-35.021127,93,
1001010101000111,0,inf,-inf,0,Singular matrix
1001010101001000,0,inf,-inf,0,Singular matrix
1001010101001001,0,inf,-inf,0,Singular matrix
1001010101001010,0,inf,-inf,0,Singular matrix
1001010101001011,0,inf,-inf,0,Singular matrix
1001010101001100,0,inf,-inf,0,Singular matrix
1001010101001101,0,inf,-inf,0,Singular matrix
1001010101001110,0,inf,-inf,0,Singular matrix
1001010101001111,0,inf,-inf,0,Singular matrix
1001010101010000,1,258.998126,-58.998126,93,
1001010101010001,0,inf,-inf,0,Singular matrix
1001010101010010,1,235.021127,-35.021127,93,
1001010101010011,0,inf,-inf,0,Singular matrix
1001010101010100,1,258.998126,-58.998126,93,
1001010101010101,0,inf,-inf,0,Singular matrix
1001010101010110,1,235.021127,-35.021127,93,
1001010101010111,0,inf,-inf,0,Singular matrix
1001010101011000,0,inf,-inf,0,Singular matrix
1001010101011001,0,inf,-inf,0,Singular matrix
1001010101011010,0,inf,-inf,0,Singular matrix
1001010101011011,0,inf,-inf,0,Singular matrix
1001010101011100,0,inf,-inf,0,Singular matrix
1001010101011101,0,inf,-inf,0,Singular matrix
1001010101011110,0,inf,-inf,0,Singular matrix
1001010101011111,0,inf,-inf,0,Singular matrix
1001010101100000,1,220.996883,-20.996883,98,
1001010101100001,0,inf,-inf,0,Singular matrix
1001010101100010,1,209.175514,-9.175514,98,
1001010101100011,0,inf,-inf,0,Singular matrix
1001010101100100,0,inf,-inf,0,Singular matrix
1001010101100101,0,inf,-inf,0,Singular matrix
1001010101100110,0,inf,-inf,0,Singular matrix
1001010101100111,0,inf,-inf,0,Singular matrix
1001010101101000,0,inf,-inf,0,Singular matrix
1001010101101001,0,inf,-inf,0,Singular matrix
1001010101101010,0,inf,-inf,0,Singular matrix
1001010101101011,0,inf,-inf,0,Singular matrix
1001010101101100,0,inf,-inf,0,Singular matrix
1001010101101101,0,inf,-inf,0,Singular matrix
1001010101101110,0,inf,-inf,0,Singular matrix
1001010101101111,0,inf,-inf,0,Singular matrix
1001010101110000,1,220.996883,-20.996883,98,
1001010101110001,0,inf,-inf,0,Singular matrix
1001010101110010,1,209.175514,-9.175514,98,
1001010101110011,0,inf,-inf,0,Singular matrix
1001010101110100,0,inf,-inf,0,Singular matrix
1001010101110101,0,inf,-inf,0,Singular matrix
1001010101110110,0,inf,-inf,0,Singular matrix
1001010101110111,0,inf,-inf,0,Singular matrix
1001010101111000,0,inf,-inf,0,Singular matrix
1001010101111001,0,inf,-inf,0,Singular matrix
1001010101111010,0,inf,-inf,0,Singular matrix
1001010101111011,0,inf,-inf,0,Singular matrix
1001010101111100,0,inf,-inf,0,Singular matrix
1001010101111101,0,inf,-inf,0,Singular matrix
1001010101111110,0,inf,-inf,0,Singular matrix
1001010101111111,0,inf,-inf,0,Singular matrix
1001010110000000,1,235.89403,-35.89403,43,
1001010110000001,0,inf,-inf,0,Singular matrix
1001010110000010,1,218.314731,-18.314731,43,
1001010110000011,0,inf,-inf,0,Singular matrix
1001010110000100,1,235.89403,-35.89403,43,
1001010110000101,0,inf,-inf,0,Singular matrix
1001010110000110,1,218.314731,-18.314731,43,
1001010110000111,0,inf,-inf,0,Singular matrix
1001010110001000,1,235.89403,-35.89403,43,
1001010110001001,0,inf,-inf,0,Singular matrix
1001010110001010,1,218.314731,-18.314731,43,
1001010110001011,0,inf,-inf,0,Singular matrix
1001010110001100,1,235.89403,-35.89403,43,
1001010110001101,0,inf,-inf,0,Singular matrix
1001010110001110,1,218.314731,-18.314731,43,
1001010110001111,0,inf,-inf,0,Singular matrix
1001010110010000,0,inf,-inf,0,Singular matrix
1001010110010001,0,inf,-inf,0,Singular matrix
1001010110010010,0,inf,-inf,0,Singular matrix
1001010110010011,0,inf,-inf,0,Singular matrix
1001010110010100,0,inf,-inf,0,Singular matrix
1001010110010101,0,inf,-inf,0,Singular matrix
1001010110010110,0,inf,-inf,0,Singular matrix
1001010110010111,0,inf,-inf,0,Singular matrix
1001010110011000,0,inf,-inf,0,Singular matrix
1001010110011001,0,inf,-inf,0,Singular matrix
1001010110011010,0,inf,-inf,0,Singular matrix
1001010110011011,0,inf,-inf,0,Singular matrix
1001010110011100,0,inf,-inf,0,Singular matrix
1001010110011101,0,inf,-inf,0,Singular matrix
1001010110011110,0,inf,-inf,0,Singular matrix
1001010110011111,0,inf,-inf,0,Singular matrix
1001010110100000,1,200.401725,-0.401725,46,
1001010110100001,0,inf,-inf,0,Singular matrix
1001010110100010,1,193.762494,6.237506,46,
1001010110100011,0,inf,-inf,0,Singular matrix
1001010110100100,0,inf,-inf,0,Singular matrix
1001010110100101,0,inf,-inf,0,Singular matrix
1001010110100110,0,inf,-inf,0,Singular matrix
1001010110100111,0,inf,-inf,0,Singular matrix
1001010110101000,1,200.401725,-0.401725,46,
1001010110101001,0,inf,-inf,0,Singular matrix
1001010110101010,1,193.762494,6.237506,46,
1001010110101011,0,inf,-inf,0,Singular matrix
1001010110101100,0,inf,-inf,0,Singular matrix
1001010110101101,0,inf,-inf,0,Singular matrix
1001010110101110,0,inf,-inf,0,Singular matrix
1001010110101111,0,inf,-inf,0,Singular matrix
1001010110110000,0,inf,-inf,0,Singular matrix
1001010110110001,0,inf,-inf,0,Singular matrix
1001010110110010,0,inf,-inf,0,Singular matrix
1001010110110011,0,inf,-inf,0,Singular matrix
1001010110110100,0,inf,-inf,0,Singular matrix
1001010110110101,0,inf,-inf,0,Singular matrix
1001010110110110,0,inf,-inf,0,Singular matrix
1001010110110111,0,inf,-inf,0,Singular matrix
1001010110111000,0,inf,-inf,0,Singular matrix
1001010110111001,0,inf,-inf,0,Singular matrix
1001010110111010,0,inf,-inf,0,Singular matrix
1001010110111011,0,inf,-inf,0,Singular matrix
1001010110111100,0,inf,-inf,0,Singular matrix
1001010110111101,0,inf,-inf,0,Singular matrix
1001010110111110,0,inf,-inf,0,Singular matrix
1001010110111111,0,inf,-inf,0,Singular matrix
1001010111000000,1,201.474281,-1.474281,30,
1001010111000001,0,inf,-inf,0,Singular matrix
1001010111000010,1,194.835049,5.164951,30,
1001010111000011,0,inf,-inf,0,Singular matrix
1001010111000100,1,201.474281,-1.474281,30,
1001010111000101,0,inf,-inf,0,Singular matrix
1001010111000110,1,194.835049,5.164951,30,
1001010111000111,0,inf,-inf,0,Singular matrix
1001010111001000,0,inf,-inf,0,Singular matrix
1001010111001001,0,inf,-inf,0,Singular matrix
1001010111001010,0,inf,-inf,0,Singular matrix
1001010111001011,0,inf,-inf,0,Singular matrix
1001010111001100,0,inf,-inf,0,Singular matrix
1001010111001101,0,inf,-inf,0,Singular matrix
1001010111001110,0,inf,-inf,0,Singular matrix
1001010111001111,0,inf,-inf,0,Singular matrix
1001010111010000,0,inf,-inf,0,Singular matrix
1001010111010001,0,inf,-inf,0,Singular matrix
1001010111010010,0,inf,-inf,0,Singular matrix
1001010111010011,0,inf,-inf,0,Singular matrix
1001010111010100,0,inf,-inf,0,Singular matrix
1001010111010101,0,inf,-inf,0,Singular matrix
1001010111010110,0,inf,-inf,0,Singular matrix
1001010111010111,0,inf,-inf,0,Singular matrix
1001010111011000,0,inf,-inf,0,Singular matrix
1001010111011001,0,inf,-inf,0,Singular matrix
1001010111011010,0,inf,-inf,0,Singular matrix
1001010111011011,0,inf,-inf,0,Singular matrix
1001010111011100,0,inf,-inf,0,Singular matrix
1001010111011101,0,inf,-inf,0,Singular matrix
1001010111011110,0,inf,-inf,0,Singular matrix
1001010111011111,0,inf,-inf,0,Singular matrix
1001010111100000,1,169.305492,30.694508,31,
1001010111100001,1,154.819387,45.180613,31,
1001010111100010,1,171.527714,28.472286,31,
1001010111100011,1,157.04161,42.95839,31,
1001010111100100,0,inf,-inf,0,Singular matrix
1001010111100101,0,inf,-inf,0,Singular matrix
1001010111100110,0,inf,-inf,0,Singular matrix
1001010111100111,0,inf,-inf,0,Singular matrix
1001010111101000,0,inf,-inf,0,Singular matrix
1001010111101001,0,inf,-inf,0,Singular matrix
1001010111101010,0,inf,-inf,0,Singular matrix
1001010111101011,0,inf,-inf,0,Singular matrix
1001010111101100,0,inf,-inf,0,Singular matrix
1001010111101101,0,inf,-inf,0,Singular matrix
1001010111101110,0,inf,-inf,0,Singular matrix
1001010111101111,0,inf,-inf,0,Singular matrix
1001010111110000,0,inf,-inf,0,Singular matrix
1001010111110001,0,inf,-inf,0,Singular matrix
1001010111110010,0,inf,-inf,0,Singular matrix
1001010111110011,0,inf,-inf,0,Singular matrix
1001010111110100,0,inf,-inf,0,Singular matrix
1001010111110101,0,inf,-inf,0,Singular matrix
1001010111110110,0,inf,-inf,0,Singular matrix
1001010111110111,0,inf,-inf,0,Singular matrix
1001010111111000,0,inf,-inf,0,Singular matrix
1001010111111001,0,inf,-inf,0,Singular matrix
1001010111111010,0,inf,-inf,0,Singular matrix
1001010111111011,0,inf,-inf,0,Singular matrix
1001010111111100,0,inf,-inf,0,Singular matrix
1001010111111101,0,inf,-inf,0,Singular matrix
1001010111111110,0,inf,-inf,0,Singular matrix
1001010111111111,0,inf,-inf,0,Singular matrix
1001011000000000,1,295.036488,-95.036488,143,
1001011000000001,0,inf,-inf,0,Singular matrix
1001011000000010,1,256.052539,-56.052539,143,
1001011000000011,0,inf,-inf,0,Singular matrix
1001011000000100,1,295.036488,-95.036488,143,
1001011000000101,0,inf,-inf,0,Singular matrix
1001011000000110,1,256.052539,-56.052539,143,
1001011000000111,0,inf,-inf,0,Singular matrix
1001011000001000,1,295.036488,-95.036488,143,
1001011000001001,0,inf,-inf,0,Singular matrix
1001011000001010,1,256.052539,-56.052539,143,
1001011000001011,0,inf,-inf,0,Singular matrix
1001011000001100,1,295.036488,-95.036488,143,
1001011000001101,0,inf,-inf,0,Singular matrix
1001011000001110,1,256.052539,-56.052539,143,
1001011000001111,0,inf,-inf,0,Singular matrix
1001011000010000,1,295.036488,-95.036488,143,
1001011000010001,0,inf,-inf,0,Singular matrix
1001011000010010,1,256.052539,-56.052539,143,
1001011000010011,0,inf,-inf,0,Singular matrix
1001011000010100,1,295.036488,-95.036488,143,
1001011000010101,0,inf,-inf,0,Singular matrix
1001011000010110,1,256.052539,-56.052539,143,
1001011000010111,0,inf,-inf,0,Singular matrix
1001011000011000,1,295.036488,-95.036488,143,
1001011000011001,0,inf,-inf,0,Singular matrix
1001011000011010,1,256.052539,-56.052539,143,
1001011000011011,0,inf,-inf,0,Singular matrix
1001011000011100,1,295.036488,-95.036488,143,
1001011000011101,0,inf,-inf,0,Singular matrix
1001011000011110,1,256.052539,-56.052539,143,
1001011000011111,0,inf,-inf,0,Singular matrix
1001011000100000,1,253.913211,-53.913211,158,
1001011000100001,0,inf,-inf,0,Singular matrix
1001011000100010,1,229.936213,-29.936213,158,
1001011000100011,0,inf,-inf,0,Singular matrix
1001011000100100,0,inf,-inf,0,Singular matrix
1001011000100101,0,inf,-inf,0,Singular matrix
1001011000100110,0,inf,-inf,0,Singular matrix
1001011000100111,0,inf,-inf,0,Singular matrix
1001011000101000,1,253.913211,-53.913211,158,
1001011000101001,0,inf,-inf,0,Singular matrix
1001011000101010,1,229.936213,-29.936213,158,
1001011000101011,0,inf,-inf,0,Singular matrix
1001011000101100,0,inf,-inf,0,Singular matrix
1001011000101101,0,inf,-inf,0,Singular matrix
1001011000101110,0,inf,-inf,0,Singular matrix
1001011000101111,0,inf,-inf,0,Singular matrix
1001011000110000,1,253.913211,-53.913211,158,
1001011000110001,0,inf,-inf,0,Singular matrix
1001011000110010,1,229.936213,-29.936213,158,
1001011000110011,0,inf,-inf,0,Singular matrix
1001011000110100,0,inf,-inf,0,Singular matrix
1001011000110101,0,inf,-inf,0,Singular matrix
1001011000110110,0,inf,-inf,0,Singular matrix
1001011000110111,0,inf,-inf,0,Singular matrix
1001011000111000,1,253.913211,-53.913211,158,
1001011000111001,0,inf,-inf,0,Singular matrix
1001011000111010,1,229.936213,-29.936213,158,
1001011000111011,0,inf,-inf,0,Singular matrix
1001011000111100,0,inf,-inf,0,Singular matrix
1001011000111101,0,inf,-inf,0,Singular matrix
1001011000111110,0,inf,-inf,0,Singular matrix
1001011000111111,0,inf,-inf,0,Singular matrix
1001011001000000,1,256.071073,-56.071073,88,
1001011001000001,0,inf,-inf,0,Singular matrix
1001011001000010,1,232.094075,-32.094075,88,
1001011001000011,0,inf,-inf,0,Singular matrix
1001011001000100,1,256.071073,-56.071073,88,
1001011001000101,0,inf,-inf,0,Singular matrix
1001011001000110,1,232.094075,-32.094075,88,
1001011001000111,0,inf,-inf,0,Singular matrix
1001011001001000,0,inf,-inf,0,Singular matrix
1001011001001001,0,inf,-inf,0,Singular matrix
1001011001001010,0,inf,-inf,0,Singular matrix
1001011001001011,0,inf,-inf,0,Singular matrix
