strategy,feasible,expected_profit,expected_cost
1010001101000101,0,,
1010001101000110,1,-4.6423,204.6423
1010001101000111,0,,
1010001101001000,0,,
1010001101001001,0,,
1010001101001010,0,,
1010001101001011,0,,
1010001101001100,0,,
1010001101001101,0,,
1010001101001110,0,,
1010001101001111,0,,
1010001101010000,1,-16.463669,216.463669
1010001101010001,0,,
1010001101010010,1,-4.6423,204.6423
1010001101010011,0,,
1010001101010100,1,-16.463669,216.463669
1010001101010101,0,,
1010001101010110,1,-4.6423,204.6423
1010001101010111,0,,
1010001101011000,0,,
1010001101011001,0,,
1010001101011010,0,,
1010001101011011,0,,
1010001101011100,0,,
1010001101011101,0,,
1010001101011110,0,,
1010001101011111,0,,
1010001101100000,1,-2.02833,202.02833
1010001101100001,0,,
1010001101100010,1,4.610902,195.389098
1010001101100011,0,,
1010001101100100,1,0.952245,199.047755
1010001101100101,0,,
1010001101100110,1,7.591477,192.408523
1010001101100111,0,,
1010001101101000,0,,
1010001101101001,0,,
1010001101101010,0,,
1010001101101011,0,,
1010001101101100,0,,
1010001101101101,0,,
1010001101101110,0,,
1010001101101111,0,,
1010001101110000,1,-2.02833,202.02833
1010001101110001,0,,
1010001101110010,1,4.610902,195.389098
1010001101110011,0,,
1010001101110100,1,0.952245,199.047755
1010001101110101,0,,
1010001101110110,1,7.591477,192.408523
1010001101110111,0,,
1010001101111000,0,,
1010001101111001,0,,
1010001101111010,0,,
1010001101111011,0,,
1010001101111100,0,,
1010001101111101,0,,
1010001101111110,0,,
1010001101111111,0,,
1010001110000000,1,-60.252576,260.252576
1010001110000001,0,,
1010001110000010,1,-36.275578,236.275578
1010001110000011,0,,
1010001110000100,1,-60.252576,260.252576
1010001110000101,0,,
1010001110000110,1,-36.275578,236.275578
1010001110000111,0,,
1010001110001000,1,-60.252576,260.252576
1010001110001001,0,,
1010001110001010,1,-36.275578,236.275578
1010001110001011,0,,
1010001110001100,1,-60.252576,260.252576
1010001110001101,0,,
1010001110001110,1,-36.275578,236.275578
1010001110001111,0,,
1010001110010000,0,,
1010001110010001,0,,
1010001110010010,0,,
1010001110010011,0,,
1010001110010100,0,,
1010001110010101,0,,
1010001110010110,0,,
1010001110010111,0,,
1010001110011000,0,,
1010001110011001,0,,
1010001110011010,0,,
1010001110011011,0,,
1010001110011100,0,,
1010001110011101,0,,
1010001110011110,0,,
1010001110011111,0,,
1010001110100000,1,-44.068094,244.068094
1010001110100001,0,,
1010001110100010,1,-26.488796,226.488796
1010001110100011,0,,
1010001110100100,1,-40.388372,240.388372
1010001110100101,0,,
1010001110100110,1,-22.809073,222.809073
1010001110100111,0,,
1010001110101000,1,-44.068094,244.068094
1010001110101001,0,,
1010001110101010,1,-26.488796,226.488796
1010001110101011,0,,
1010001110101100,1,-40.388372,240.388372
1010001110101101,0,,
1010001110101110,1,-22.809073,222.809073
1010001110101111,0,,
1010001110110000,0,,
1010001110110001,0,,
1010001110110010,0,,
1010001110110011,0,,
1010001110110100,0,,
1010001110110101,0,,
1010001110110110,0,,
1010001110110111,0,,
1010001110111000,0,,
1010001110111001,0,,
1010001110111010,0,,
1010001110111011,0,,
1010001110111100,0,,
1010001110111101,0,,
1010001110111110,0,,
1010001110111111,0,,
1010001111000000,1,16.064323,183.935677
1010001111000001,0,,
1010001111000010,1,18.039632,181.960368
1010001111000011,0,,
1010001111000100,1,16.064323,183.935677
1010001111000101,0,,
1010001111000110,1,18.039632,181.960368
1010001111000111,0,,
1010001111001000,0,,
1010001111001001,0,,
1010001111001010,0,,
1010001111001011,0,,
1010001111001100,0,,
1010001111001101,0,,
1010001111001110,0,,
1010001111001111,0,,
1010001111010000,0,,
1010001111010001,0,,
1010001111010010,0,,
1010001111010011,0,,
1010001111010100,0,,
1010001111010101,0,,
1010001111010110,0,,
1010001111010111,0,,
1010001111011000,0,,
1010001111011001,0,,
1010001111011010,0,,
1010001111011011,0,,
1010001111011100,0,,
1010001111011101,0,,
1010001111011110,0,,
1010001111011111,0,,
1010001111100000,1,29.376958,170.623042
1010001111100001,1,43.994818,156.005182
1010001111100010,1,27.154736,172.845264
1010001111100011,1,41.772596,158.227404
1010001111100100,1,31.791224,168.208776
1010001111100101,1,46.167657,153.832343
1010001111100110,1,29.569002,170.430998
1010001111100111,1,43.945435,156.054565
1010001111101000,0,,
1010001111101001,0,,
1010001111101010,0,,
1010001111101011,0,,
1010001111101100,0,,
1010001111101101,0,,
1010001111101110,0,,
1010001111101111,0,,
1010001111110000,0,,
1010001111110001,0,,
1010001111110010,0,,
1010001111110011,0,,
1010001111110100,0,,
1010001111110101,0,,
1010001111110110,0,,
1010001111110111,0,,
1010001111111000,0,,
1010001111111001,0,,
1010001111111010,0,,
1010001111111011,0,,
1010001111111100,0,,
1010001111111101,0,,
1010001111111110,0,,
1010001111111111,0,,
1010010000000000,1,-132.836359,332.836359
1010010000000001,0,,
1010010000000010,1,-85.076416,285.076416
1010010000000011,0,,
1010010000000100,1,-132.836359,332.836359
1010010000000101,0,,
1010010000000110,1,-85.076416,285.076416
1010010000000111,0,,
1010010000001000,1,-132.836359,332.836359
1010010000001001,0,,
1010010000001010,1,-85.076416,285.076416
1010010000001011,0,,
1010010000001100,1,-132.836359,332.836359
1010010000001101,0,,
1010010000001110,1,-85.076416,285.076416
1010010000001111,0,,
1010010000010000,1,-132.836359,332.836359
1010010000010001,0,,
1010010000010010,1,-85.076416,285.076416
1010010000010011,0,,
1010010000010100,1,-132.836359,332.836359
1010010000010101,0,,
1010010000010110,1,-85.076416,285.076416
1010010000010111,0,,
1010010000011000,1,-132.836359,332.836359
1010010000011001,0,,
1010010000011010,1,-85.076416,285.076416
1010010000011011,0,,
1010010000011100,1,-132.836359,332.836359
1010010000011101,0,,
1010010000011110,1,-85.076416,285.076416
1010010000011111,0,,
1010010000100000,1,-61.708359,261.708359
1010010000100001,0,,
1010010000100010,1,-37.731361,237.731361
1010010000100011,0,,
1010010000100100,0,,
1010010000100101,0,,
1010010000100110,0,,
1010010000100111,0,,
1010010000101000,1,-61.708359,261.708359
1010010000101001,0,,
1010010000101010,1,-37.731361,237.731361
1010010000101011,0,,
1010010000101100,0,,
1010010000101101,0,,
1010010000101110,0,,
1010010000101111,0,,
1010010000110000,1,-61.708359,261.708359
1010010000110001,0,,
1010010000110010,1,-37.731361,237.731361
1010010000110011,0,,
1010010000110100,0,,
1010010000110101,0,,
1010010000110110,0,,
1010010000110111,0,,
1010010000111000,1,-61.708359,261.708359
1010010000111001,0,,
1010010000111010,1,-37.731361,237.731361
1010010000111011,0,,
1010010000111100,0,,
1010010000111101,0,,
1010010000111110,0,,
1010010000111111,0,,
1010010001000000,1,-65.594461,265.594461
1010010001000001,0,,
1010010001000010,1,-41.617463,241.617463
1010010001000011,0,,
1010010001000100,1,-65.594461,265.594461
1010010001000101,0,,
1010010001000110,1,-41.617463,241.617463
1010010001000111,0,,
1010010001001000,0,,
1010010001001001,0,,
1010010001001010,0,,
1010010001001011,0,,
1010010001001100,0,,
1010010001001101,0,,
1010010001001110,0,,
1010010001001111,0,,
1010010001010000,1,-65.594461,265.594461
1010010001010001,0,,
1010010001010010,1,-41.617463,241.617463
1010010001010011,0,,
1010010001010100,1,-65.594461,265.594461
1010010001010101,0,,
1010010001010110,1,-41.617463,241.617463
1010010001010111,0,,
1010010001011000,0,,
1010010001011001,0,,
1010010001011010,0,,
1010010001011011,0,,
1010010001011100,0,,
1010010001011101,0,,
1010010001011110,0,,
1010010001011111,0,,
1010010001100000,1,-4.583229,204.583229
1010010001100001,0,,
1010010001100010,1,2.056003,197.943997
1010010001100011,0,,
1010010001100100,0,,
1010010001100101,0,,
1010010001100110,0,,
1010010001100111,0,,
1010010001101000,0,,
1010010001101001,0,,
1010010001101010,0,,
1010010001101011,0,,
1010010001101100,0,,
1010010001101101,0,,
1010010001101110,0,,
1010010001101111,0,,
1010010001110000,1,-4.583229,204.583229
1010010001110001,0,,
1010010001110010,1,2.056003,197.943997
1010010001110011,0,,
1010010001110100,0,,
1010010001110101,0,,
1010010001110110,0,,
1010010001110111,0,,
1010010001111000,0,,
1010010001111001,0,,
1010010001111010,0,,
1010010001111011,0,,
1010010001111100,0,,
1010010001111101,0,,
1010010001111110,0,,
1010010001111111,0,,
1010010010000000,1,-89.432471,289.432471
1010010010000001,0,,
1010010010000010,1,-58.346917,258.346917
1010010010000011,0,,
1010010010000100,1,-89.432471,289.432471
1010010010000101,0,,
1010010010000110,1,-58.346917,258.346917
1010010010000111,0,,
1010010010001000,1,-89.432471,289.432471
1010010010001001,0,,
1010010010001010,1,-58.346917,258.346917
1010010010001011,0,,
1010010010001100,1,-89.432471,289.432471
1010010010001101,0,,
1010010010001110,1,-58.346917,258.346917
1010010010001111,0,,
1010010010010000,0,,
1010010010010001,0,,
1010010010010010,0,,
1010010010010011,0,,
1010010010010100,0,,
1010010010010101,0,,
1010010010010110,0,,
1010010010010111,0,,
1010010010011000,0,,
1010010010011001,0,,
1010010010011010,0,,
1010010010011011,0,,
1010010010011100,0,,
1010010010011101,0,,
1010010010011110,0,,
1010010010011111,0,,
1010010010100000,1,-24.3839,224.3839
1010010010100001,0,,
1010010010100010,1,-12.562532,212.562532
1010010010100011,0,,
1010010010100100,0,,
1010010010100101,0,,
1010010010100110,0,,
1010010010100111,0,,
1010010010101000,1,-24.3839,224.3839
1010010010101001,0,,
1010010010101010,1,-12.562532,212.562532
1010010010101011,0,,
1010010010101100,0,,
1010010010101101,0,,
1010010010101110,0,,
1010010010101111,0,,
1010010010110000,0,,
1010010010110001,0,,
1010010010110010,0,,
1010010010110011,0,,
1010010010110100,0,,
1010010010110101,0,,
1010010010110110,0,,
1010010010110111,0,,
1010010010111000,0,,
1010010010111001,0,,
1010010010111010,0,,
1010010010111011,0,,
1010010010111100,0,,
1010010010111101,0,,
1010010010111110,0,,
1010010010111111,0,,
1010010011000000,1,-27.531643,227.531643
1010010011000001,0,,
1010010011000010,1,-15.710274,215.710274
1010010011000011,0,,
1010010011000100,1,-27.531643,227.531643
1010010011000101,0,,
1010010011000110,1,-15.710274,215.710274
1010010011000111,0,,
1010010011001000,0,,
1010010011001001,0,,
1010010011001010,0,,
1010010011001011,0,,
1010010011001100,0,,
1010010011001101,0,,
1010010011001110,0,,
1010010011001111,0,,
1010010011010000,0,,
1010010011010001,0,,
1010010011010010,0,,
1010010011010011,0,,
1010010011010100,0,,
1010010011010101,0,,
1010010011010110,0,,
1010010011010111,0,,
1010010011011000,0,,
1010010011011001,0,,
1010010011011010,0,,
1010010011011011,0,,
1010010011011100,0,,
1010010011011101,0,,
1010010011011110,0,,
1010010011011111,0,,
1010010011100000,1,27.30749,172.69251
1010010011100001,1,42.132297,157.867703
1010010011100010,1,25.085268,174.914732
1010010011100011,1,39.910075,160.089925
1010010011100100,0,,
1010010011100101,0,,
1010010011100110,0,,
1010010011100111,0,,
1010010011101000,0,,
1010010011101001,0,,
1010010011101010,0,,
1010010011101011,0,,
1010010011101100,0,,
1010010011101101,0,,
1010010011101110,0,,
1010010011101111,0,,
1010010011110000,0,,
1010010011110001,0,,
1010010011110010,0,,
1010010011110011,0,,
1010010011110100,0,,
1010010011110101,0,,
1010010011110110,0,,
1010010011110111,0,,
1010010011111000,0,,
1010010011111001,0,,
1010010011111010,0,,
1010010011111011,0,,
1010010011111100,0,,
1010010011111101,0,,
1010010011111110,0,,
1010010011111111,0,,
1010010100000000,1,-103.812482,303.812482
1010010100000001,0,,
1010010100000010,1,-64.828534,264.828534
1010010100000011,0,,
1010010100000100,1,-103.812482,303.812482
1010010100000101,0,,
1010010100000110,1,-64.828534,264.828534
1010010100000111,0,,
1010010100001000,1,-103.812482,303.812482
1010010100001001,0,,
1010010100001010,1,-64.828534,264.828534
1010010100001011,0,,
1010010100001100,1,-103.812482,303.812482
1010010100001101,0,,
1010010100001110,1,-64.828534,264.828534
1010010100001111,0,,
1010010100010000,1,-103.812482,303.812482
1010010100010001,0,,
1010010100010010,1,-64.828534,264.828534
1010010100010011,0,,
1010010100010100,1,-103.812482,303.812482
1010010100010101,0,,
1010010100010110,1,-64.828534,264.828534
1010010100010111,0,,
1010010100011000,1,-103.812482,303.812482
1010010100011001,0,,
1010010100011010,1,-64.828534,264.828534
1010010100011011,0,,
1010010100011100,1,-103.812482,303.812482
1010010100011101,0,,
1010010100011110,1,-64.828534,264.828534
1010010100011111,0,,
1010010100100000,1,-61.708359,261.708359
1010010100100001,0,,
1010010100100010,1,-37.731361,237.731361
1010010100100011,0,,
1010010100100100,0,,
1010010100100101,0,,
1010010100100110,0,,
1010010100100111,0,,
1010010100101000,1,-61.708359,261.708359
1010010100101001,0,,
1010010100101010,1,-37.731361,237.731361
1010010100101011,0,,
1010010100101100,0,,
1010010100101101,0,,
1010010100101110,0,,
1010010100101111,0,,
1010010100110000,1,-61.708359,261.708359
1010010100110001,0,,
1010010100110010,1,-37.731361,237.731361
1010010100110011,0,,
1010010100110100,0,,
1010010100110101,0,,
1010010100110110,0,,
1010010100110111,0,,
1010010100111000,1,-61.708359,261.708359
1010010100111001,0,,
1010010100111010,1,-37.731361,237.731361
1010010100111011,0,,
1010010100111100,0,,
1010010100111101,0,,
1010010100111110,0,,
1010010100111111,0,,
1010010101000000,1,-41.05638,241.05638
1010010101000001,0,,
1010010101000010,1,-23.477081,223.477081
1010010101000011,0,,
1010010101000100,1,-41.05638,241.05638
1010010101000101,0,,
1010010101000110,1,-23.477081,223.477081
1010010101000111,0,,
1010010101001000,0,,
1010010101001001,0,,
1010010101001010,0,,
1010010101001011,0,,
1010010101001100,0,,
1010010101001101,0,,
1010010101001110,0,,
1010010101001111,0,,
1010010101010000,1,-41.05638,241.05638
1010010101010001,0,,
1010010101010010,1,-23.477081,223.477081
1010010101010011,0,,
1010010101010100,1,-41.05638,241.05638
1010010101010101,0,,
1010010101010110,1,-23.477081,223.477081
1010010101010111,0,,
1010010101011000,0,,
1010010101011001,0,,
1010010101011010,0,,
1010010101011011,0,,
1010010101011100,0,,
1010010101011101,0,,
1010010101011110,0,,
1010010101011111,0,,
1010010101100000,1,-4.583229,204.583229
1010010101100001,0,,
1010010101100010,1,2.056003,197.943997
1010010101100011,0,,
1010010101100100,0,,
1010010101100101,0,,
1010010101100110,0,,
1010010101100111,0,,
1010010101101000,0,,
1010010101101001,0,,
1010010101101010,0,,
1010010101101011,0,,
1010010101101100,0,,
1010010101101101,0,,
1010010101101110,0,,
1010010101101111,0,,
1010010101110000,1,-4.583229,204.583229
1010010101110001,0,,
1010010101110010,1,2.056003,197.943997
1010010101110011,0,,
1010010101110100,0,,
1010010101110101,0,,
1010010101110110,0,,
1010010101110111,0,,
1010010101111000,0,,
1010010101111001,0,,
1010010101111010,0,,
1010010101111011,0,,
1010010101111100,0,,
1010010101111101,0,,
1010010101111110,0,,
1010010101111111,0,,
1010010110000000,1,-63.179629,263.179629
1010010110000001,0,,
1010010110000010,1,-39.20263,239.20263
1010010110000011,0,,
1010010110000100,1,-63.179629,263.179629
1010010110000101,0,,
1010010110000110,1,-39.20263,239.20263
1010010110000111,0,,
1010010110001000,1,-63.179629,263.179629
1010010110001001,0,,
1010010110001010,1,-39.20263,239.20263
1010010110001011,0,,
1010010110001100,1,-63.179629,263.179629
1010010110001101,0,,
1010010110001110,1,-39.20263,239.20263
1010010110001111,0,,
1010010110010000,0,,
1010010110010001,0,,
1010010110010010,0,,
1010010110010011,0,,
1010010110010100,0,,
1010010110010101,0,,
1010010110010110,0,,
1010010110010111,0,,
1010010110011000,0,,
1010010110011001,0,,
1010010110011010,0,,
1010010110011011,0,,
1010010110011100,0,,
1010010110011101,0,,
1010010110011110,0,,
1010010110011111,0,,
1010010110100000,1,-24.3839,224.3839
1010010110100001,0,,
1010010110100010,1,-12.562532,212.562532
1010010110100011,0,,
1010010110100100,0,,
1010010110100101,0,,
1010010110100110,0,,
1010010110100111,0,,
1010010110101000,1,-24.3839,224.3839
1010010110101001,0,,
1010010110101010,1,-12.562532,212.562532
1010010110101011,0,,
1010010110101100,0,,
1010010110101101,0,,
1010010110101110,0,,
1010010110101111,0,,
1010010110110000,0,,
1010010110110001,0,,
1010010110110010,0,,
1010010110110011,0,,
1010010110110100,0,,
1010010110110101,0,,
1010010110110110,0,,
1010010110110111,0,,
1010010110111000,0,,
1010010110111001,0,,
1010010110111010,0,,
1010010110111011,0,,
1010010110111100,0,,
1010010110111101,0,,
1010010110111110,0,,
1010010110111111,0,,
1010010111000000,1,-5.655784,205.655784
1010010111000001,0,,
1010010111000010,1,0.983448,199.016552
1010010111000011,0,,
1010010111000100,1,-5.655784,205.655784
1010010111000101,0,,
1010010111000110,1,0.983448,199.016552
1010010111000111,0,,
1010010111001000,0,,
1010010111001001,0,,
1010010111001010,0,,
1010010111001011,0,,
1010010111001100,0,,
1010010111001101,0,,
1010010111001110,0,,
1010010111001111,0,,
1010010111010000,0,,
1010010111010001,0,,
1010010111010010,0,,
1010010111010011,0,,
1010010111010100,0,,
1010010111010101,0,,
1010010111010110,0,,
1010010111010111,0,,
1010010111011000,0,,
1010010111011001,0,,
1010010111011010,0,,
1010010111011011,0,,
1010010111011100,0,,
1010010111011101,0,,
1010010111011110,0,,
1010010111011111,0,,
1010010111100000,1,27.30749,172.69251
1010010111100001,1,42.132297,157.867703
1010010111100010,1,25.085268,174.914732
1010010111100011,1,39.910075,160.089925
1010010111100100,0,,
1010010111100101,0,,
1010010111100110,0,,
1010010111100111,0,,
1010010111101000,0,,
1010010111101001,0,,
1010010111101010,0,,
1010010111101011,0,,
1010010111101100,0,,
1010010111101101,0,,
1010010111101110,0,,
1010010111101111,0,,
1010010111110000,0,,
1010010111110001,0,,
1010010111110010,0,,
1010010111110011,0,,
1010010111110100,0,,
1010010111110101,0,,
1010010111110110,0,,
1010010111110111,0,,
1010010111111000,0,,
1010010111111001,0,,
